,Unnamed: 0,label,text,split,sentence
2825,2825,0,RT @anonymized_account „Rokita: chylę czoła przed Kaczyńskim i Ziobrą za reformę sądów”\nhttps://t.co/P3tTbWBuG5,0.0,
2826,2826,0,@anonymized_account ale nawet to ludzi nie przekonało :),0.0,
2827,2827,0,Jutro jestem umówiona z Adą,0.0,
2828,2828,0,@anonymized_account a Wisła co ma udowadniać ? Ma prawo zsyłać do rezerw kogo chce @anonymized_account @anonymized_account @anonymized_account,0.0,
2829,2829,0,@anonymized_account ej ale od kotów to Ty się odpier*ol! Hehe :),0.0,
2830,2830,0,"@anonymized_account Nie słyszałem, żeby leczył jakiś uraz. Po prostu dołączył do drużyny już po okresie przygotowawczym.",1.0,
2831,2831,0,"@anonymized_account Sorry ale jaki wyborca, taki wybrany.",1.0,
2832,2832,0,@anonymized_account Może zmieniają wersje wywiadu 😂,0.0,
2833,2833,0,@anonymized_account A co takiego ma się dziać?,0.0,
2834,2834,0,.@anonymized_account @anonymized_account @anonymized_account @anonymized_account prof. Z. #Krysiak - 21:50 #BezRetuszu @anonymized_account zapraszamy!,0.0,
2835,2835,0,RT @anonymized_account .@anonymized_account @anonymized_account @anonymized_account @anonymized_account prof. Z. #Krysiak - 21:50 #BezRetuszu @anonymized_account zapraszamy!,0.0,
2836,2836,0,@anonymized_account Kolejne ruchadło. Który z nich aktyw a który pasyw?,0.0,
2837,2837,0,"@anonymized_account @anonymized_account Adrianowi było bliżej do Katynia w New Jersey, niż do Katynia w Katyniu.",0.0,
2838,2838,0,"RT @anonymized_account @anonymized_account @anonymized_account Adrianowi było bliżej do Katynia w New Jersey, niż do Katynia w Katyniu.",0.0,
2839,2839,1,@anonymized_account @anonymized_account I bardzo dobrze. W niedzielę tylko kruchta a nie zakupy. A pracownicy? Wypad na bruk i modlić się.,0.0,
2840,2840,1,@anonymized_account Kamila zrujnowaliscie razem z mafią PO dobre imię Polski. Koryto nie wróci☝☝☝☝,0.0,
2841,2841,1,RT @anonymized_account @anonymized_account Kamila zrujnowaliscie razem z mafią PO dobre imię Polski. Koryto nie wróci☝☝☝☝,1.0,
2842,2842,1,@anonymized_account Jebie nacjonalizmem na cały tt,0.0,
2843,2843,0,@anonymized_account @anonymized_account oczywiście że nikt nie traktuje poważnie.Jestem ciekawy ilu kibiców potrafiłoby wymienić medalistów IO'12,2.0,
2844,2844,0,"@anonymized_account @anonymized_account @anonymized_account Harlukowicz:Tak to już jest, że najszybciej zwraca na siebie uwagę idiota.",0.0,
2845,2845,1,"@anonymized_account @anonymized_account A my mówimy @anonymized_account i tej jakieś tam tak po prostu,po staropolsku: wypierdalać z naszego kraju!",0.0,
2846,2846,0,@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account chorwackie mogą przepisywać info z polskich.Taka prawda.,0.0,
2847,2847,1,@anonymized_account To chyba bardziej @anonymized_account srales nie pisz,1.0,
2848,2848,0,@anonymized_account @anonymized_account Ej ale jest przecież jeszcze golf i Liga Mistrzów w ping pongu 😂,0.0,
2849,2849,0,@anonymized_account @anonymized_account Ja jestem zadowolony z tego transferu :P,0.0,
2850,2850,0,"@anonymized_account Barcelona też miała kontrowersje w swoich dwumeczach, to nic nie zmienia. I nie wygłupiajmy się tłumaczeniem wulkanami.",1.0,
2851,2851,0,@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Nie przypisuj mi swoich ambicji ;),0.0,
2852,2852,0,Może zamiast pakowania milionów w promocje pisu PKO zainwestowałoby w jakieś lepsze zabezpieczenia?  Śmiech na sali,0.0,
2853,2853,0,"@anonymized_account PS. Tylko masz drobną literówkę: \""film\""",1.0,
2854,2854,0,"@anonymized_account Z czego się śmiejesz, nie zauważyłeś że masz oglądalność 35 osób na kanale?",1.0,
2855,2855,0,"RT @anonymized_account @anonymized_account Z czego się śmiejesz, nie zauważyłeś że masz oglądalność 35 osób na kanale?",0.0,
2856,2856,0,właśnie dałam kosza a wy jak się bawicie dzisiaj,0.0,
2857,2857,0,@anonymized_account W piątek mnie nie ma ;d,1.0,
2858,2858,0,@anonymized_account To Janda uprawia czary😁😁😁razem z Senegalem😁😁😁,1.0,
2859,2859,0,@anonymized_account Dziękuję za przemiłe życzenia i ściskam noworocznie 🤗🤗🤗,1.0,
2860,2860,0,Ja bym chyba dostała zawału przed praktykami w ogóle to sobie je TRZEBA ZAŁATWIĆ NAJPIERW XDD,1.0,
2861,2861,0,"A w tvp przekaz \""ulica i zagranica\""",0.0,
2862,2862,0,@anonymized_account brawo za walke 💪 ale trzeba się wziąć w garść bo to trochę inaczej powinno wyglądać :),0.0,
2863,2863,0,@anonymized_account @anonymized_account przecież w dupie miałeś ten medal :),0.0,
2864,2864,0,@anonymized_account Ale teraz Polacy mają więcej doświadczenia,0.0,
2865,2865,0,@anonymized_account drużynę to będziemy mieć najładniejszą :) oby sportowo było podobnie :),0.0,
2866,2866,0,@anonymized_account @anonymized_account @anonymized_account Poza tym powinni być szczepieni,1.0,
2867,2867,0,@anonymized_account A ten bubel to chwalił się że idzie wojska... Już wrócił?,0.0,
2868,2868,0,Jak uniknąć tych wnerwiajacych reklam na playerze,0.0,
2869,2869,0,@anonymized_account @anonymized_account @anonymized_account @anonymized_account jeśli będzie 2-bramkowe lub wyższe zwycięstwo to kupie 5 biletów #12bohater #DerboweWyzwanie,0.0,
2870,2870,1,@anonymized_account @anonymized_account jak tam dupeczki? Będą wieczorem tak jak wczoraj?,0.0,
2871,2871,0,"Myślę nad urlopem w Gruzji. Które miejsce podpowiecie na \""bazę wypadową\""? I coś bym wcześniej poczytała, polecam się z tytułami 😀",0.0,
2872,2872,0,"@anonymized_account @anonymized_account @anonymized_account To chyba dotyczy każdych \""takich samych\"" wyników, bo trzeba wiedzieć również, kto pierwszy, a kto drugi.",0.0,
2873,2873,0,"@anonymized_account Urodzilem sie w komunie, zylem i bylem szczesliwy, w 100% bylem Polakiem, mniej niż teraz z tym premierem i prezydentem",1.0,
2874,2874,0,"A w rozmowie z panią Gersdorf MO dziś się jąka i jakaś taka inna.Nie napastliwa, jakaś wyciszona.",1.0,
2875,2875,0,"@anonymized_account @anonymized_account Jakiś prosty przepis by wymyslili, a tak  teraz karakan wyglada jakby mial pelne pieluchomajtki",0.0,
2876,2876,0,PROFESOR JEST NA SPOTIFY UMARŁAM XDD,0.0,
2877,2877,0,"Duża firma, olbrzymia widać po budynkach a chuj polak szmata, wywozi UKRAINKĘ, na przystanek",0.0,
2878,2878,0,@anonymized_account Z ziemi się zbierał po pojedynku powietrznym.,1.0,
2879,2879,1,@anonymized_account w pampersach to ty teraz chodzisz i każdy to widzi że masz pełno w gaciach,1.0,
2880,2880,0,@anonymized_account Mączyński się zesrał. Przecież to indywidualna akcja 😂,0.0,
2881,2881,0,"@anonymized_account @anonymized_account Ba, i to chyba ten mocno wątpliwy na początku.",0.0,
2882,2882,0,#HURZAG LIVE 3:1\n87' Strzał bezpośrednio z rzutu wolnego i 3:1 dla @anonymized_account,0.0,
2883,2883,0,"@anonymized_account Ciii, miałam tego nie ujawniać!",0.0,
2884,2884,0,"Na pierwszych stronach Dziennika Polskiego artykuł o tym, że kibice Wisły wysyłają kartki świąteczne do więzień haha.To się nazywa obsesja.",0.0,
2885,2885,0,@anonymized_account No ale wiesz narazie to ciiii 😂,1.0,
2886,2886,0,@anonymized_account @anonymized_account @anonymized_account Na temat tej panienki tak.,0.0,
2887,2887,0,@anonymized_account @anonymized_account Rewiński autorytet😂😂😂🤣🤣🤣. Stary pierdziel pokroju Pietrzaka. Skończyła się komuna i skończyły się festiwale.,1.0,
2888,2888,0,"Gdyby mi u córki wyjebali okna kamieniami, Tusk 100% polityk, a ty przepraszaj sędzinę @anonymized_account",0.0,
2889,2889,1,@anonymized_account Kiedy swastyka w profilowym mały zboczeńcu,0.0,
2890,2890,0,@anonymized_account @anonymized_account @anonymized_account @anonymized_account Czyli co widzimy się na stadionie z kostka brukowa??,1.0,
2891,2891,0,"Jeszcze kilka takich błyskotliwych myśli, jak ta o astronomii i partia Pana Ministra Gowina zmieni nazwę na \""Nieporozumienie\"".",1.0,
2892,2892,0,"RT @anonymized_account Jeszcze kilka takich błyskotliwych myśli, jak ta o astronomii i partia Pana Ministra Gowina zmieni nazwę na \""Nieporozumienie\"".",0.0,
2893,2893,0,"współczuje ludziom którzy pracują w bankach i muszą pozyskiwać klientów, straszna praca",0.0,
2894,2894,0,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account To prawda, ale raczej wtedy, gdy wchodziła totalnie rezerwowa jedenastka.",0.0,
2895,2895,0,@anonymized_account To i Thiago trzeba powołać 🙃,0.0,
2896,2896,0,@anonymized_account Czwarte od lewej na pierwszym zdjęciu!!,0.0,
2897,2897,0,"@anonymized_account @anonymized_account Przy remisie zachowaliby jeszcze szanse, a przy porażce 0% na wyjście z grupy.",0.0,
2898,2898,0,"To, że w Łodzi wygra Hanka było do przewidzenia, chociaż wynik 71% jest zaskoczeniem i to dużym,ale że Warszawa wybierze Trzaskowskiego!!",1.0,
2899,2899,0,@anonymized_account Tu w sumie też. Nie wygrali i trafiają na Urugwaj :),1.0,
2900,2900,0,@anonymized_account @anonymized_account nie no wiadomo że straty dzisiaj ogromne ale w ogólnym rachunku beda na duzym plusie,1.0,
2901,2901,0,"@anonymized_account miało być \""pękam z dumy\"" ;p",1.0,
2902,2902,0,@anonymized_account w zeszłym sezonie pewnie było podobne gadanie.Ciekawe czy był uśmieszek.,0.0,
2903,2903,0,"Ale w sumie gdybym był kobieta i spuchl, kurwa ludzie maja problemy",0.0,
2904,2904,0,RT @anonymized_account @anonymized_account Roman wyjedź w Bieszczady,2.0,
2905,2905,0,@anonymized_account Tłumacza zatrudnią jak niebedzie znała,0.0,
2906,2906,0,"@anonymized_account Nie takiej gry. Zwycięstwo owszem, ale tu był wysoki poziom w każdym elemencie.",0.0,
2907,2907,0,Madera w rezerwach ! Nagłośnijcie sprawę bo to przecież niezgodne z przepisami ! @anonymized_account @anonymized_account @anonymized_account @anonymized_account,0.0,
2908,2908,1,@anonymized_account @anonymized_account Ale ty jesteś zakłamany skurwysyn,0.0,
2909,2909,0,@anonymized_account Pewnie widzieli wyroki Sądu Najwyższego.,1.0,
2910,2910,0,"Przecież to jest proste. ABW w Gdańsku dowiedziało się, że młody Tusk pracuje w Old Expres i postanowili nie dotykać tematu. #ambergold",0.0,
2911,2911,0,"RT @anonymized_account Przecież to jest proste. ABW w Gdańsku dowiedziało się, że młody Tusk pracuje w Old Expres i postanowili nie dotykać te…",0.0,
2912,2912,0,"@anonymized_account @anonymized_account Ja zwykle,Twoje życie musi być puste, że nie przychodzi Ci nic lepszego na myśl?",0.0,
2913,2913,0,@anonymized_account @anonymized_account widać jaki to poważny plebiscyt skoro Kapustka jest nominowany,2.0,
2914,2914,0,#wtylewizji czyli już wiadomo od kogo te kwiaty dla pani Magdy,1.0,
2915,2915,0,@anonymized_account Jednym bramkarzem mieliśmy grać przez cały sezon?,1.0,
2916,2916,1,"@anonymized_account Pierdzenie z rana Pani Kamilo, myślałem ze kobiety nie puszczają bąków, poparcia wam to nie przyniesie na waszym Titanicu.",0.0,
2917,2917,1,"RT @anonymized_account @anonymized_account Pierdzenie z rana Pani Kamilo, myślałem ze kobiety nie puszczają bąków, poparcia wam to nie przyniesie na…",1.0,
2918,2918,0,Dziewczynka. Chrześcijanka z obciętą głową. Niestety nie stała się tak popularna jak nieszczęsny Aylan Kurdi... http://t.co/NZMl5NjTnr,1.0,
2919,2919,0,RT @anonymized_account Dziewczynka. Chrześcijanka z obciętą głową. Niestety nie stała się tak popularna jak nieszczęsny Aylan Kurdi... http://…,0.0,
2920,2920,0,"@anonymized_account Od jakiegoś czasu mam dziwne uczucie słuchając PADa, że jest coraz mniej wiarygodny.",1.0,
2921,2921,0,@anonymized_account Czyli bez karnetu nie można ?,1.0,
2922,2922,1,"@anonymized_account Ty kutasie, a ty masz rozum? O urodę nie zapytam żeby cię nie niszczyć. I ty się nazywasz dziennikarzem?",1.0,
2923,2923,0,"@anonymized_account No właśnie nie wiesz, jaki będą mieli skład. Tym dzisiejszym Lecha na pewno nie przestraszą :)",1.0,
2924,2924,0,"@anonymized_account @anonymized_account Czyli przeciwko niemu zagramy pięć dni wcześniej, niż było to pierwotnie planowane 😂",1.0,
2925,2925,1,"@anonymized_account @anonymized_account @anonymized_account Zamknij japę, bo tyle zlego co kaczystan zrobił, nasze prawnuki bede naprawiać",0.0,
2926,2926,0,@anonymized_account Przecież to ma same plusy 😂 chociaż jedna osoba mnie rozumie!!,0.0,
2927,2927,0,@anonymized_account ok każdy wierzy w to co chce.Pozdro,0.0,
2928,2928,0,"Jak wracaliśmy spotkaliśmy dziewczynę z Izraela, jechała do Wizny, sama",1.0,
2929,2929,0,@anonymized_account Minęło trochę czasu i dalej cisza.,0.0,
2930,2930,0,Transmisja TVN 24 z przejazdu sędziego Tulei autobusem do rzecznika dyscyplinarnego przejdzie do historii. Historii szajby.,1.0,
2931,2931,0,RT @anonymized_account Transmisja TVN 24 z przejazdu sędziego Tulei autobusem do rzecznika dyscyplinarnego przejdzie do historii. Historii szajby.,0.0,
2932,2932,0,"@anonymized_account Bo ja  jestem proszę pana na zakręcie, pan dzieli każdą zimę, każdy świt na pół  @anonymized_account",1.0,
2933,2933,0,I że niby rząd nie łamie konstytucji OTWÓRZCIE OCZY,0.0,
2934,2934,0,"@anonymized_account @anonymized_account W sumie @anonymized_account mogłaby się uczyć, jak wykorzystywać swoje możliwości 😜",1.0,
2935,2935,0,"Kolej Podziemna, czytam po przebudzeniui po pijaku, czyli bardzo dobra",0.0,
2936,2936,0,Teraz słucham  macie na czym słuchać? Blaze away i  koncert z NOSPR Miuosh Smolik,1.0,
2937,2937,0,@anonymized_account Mnie nic nie potrafi zaskoczyć jeśli chodzi o ten klub 😂,1.0,
2938,2938,0,@anonymized_account ostatnio ostrzegał w artykule przed transferami przez fundusz inwestycyjny bo wg niego przez to Twente bankrutuje 1/2,0.0,
2939,2939,0,@anonymized_account @anonymized_account Według mnie to fake wypucha na zdjęciu niejest miś chyba żeby się tak strasznie zmienił w ostatnim czasie,0.0,
2940,2940,0,"@anonymized_account Sandra, kochanie, od kiedy moznaprzyjezdzac do akademika na nowy rok akademicki?",1.0,
2941,2941,0,@anonymized_account a jak udowodnił że Wisła złamała prawo bo dalej nie otrzymałem odpowiedzi,0.0,
2942,2942,0,"Ja gdzieś w powietrze, a ty do tarczy albo w jakiś obiekt ruchomy ?",0.0,
2943,2943,0,@anonymized_account Może pieniążków brak ? :P,0.0,
2944,2944,0,@anonymized_account Masz jakieś sposoby na zimno? Bo mi tez się robi :(,0.0,
2945,2945,0,@anonymized_account Pan Prezydent A. Duda. Glabie.,1.0,
2946,2946,1,@anonymized_account @anonymized_account Budowa patriotyzmu poprzez fałszowanie historii. Ty zakłamany skurwysynie.,0.0,
2947,2947,0,"Bądźmy szczerzy. To Ekstraklasa, Pogoń w tym meczu była pewniakiem.",0.0,
2948,2948,0,@anonymized_account @anonymized_account @anonymized_account fajny wywiad tylko szkoda że czytałem go kilka dni temu w Dzienniku Polskim,0.0,
2949,2949,0,@anonymized_account No ja się boje co jutro będzie 😂😩,0.0,
2950,2950,1,"Ahaha, pojebanie mózgowe tego jebniętego narodu \""godność Polaków\"" i 500+, zrobiło z nas szmaty",0.0,
2951,2951,0,"@anonymized_account Oby zrezygnował z kontynuacji kariery, już lepiej kolara ogrywac a nie Brozkiem blokować młodych",0.0,
2952,2952,0,@anonymized_account @anonymized_account serio ? A kto prowadził Zagłębie Sosnowiec przez większość rundy i ile Handzlik minut zagrał ?,1.0,
2953,2953,0,"@anonymized_account A to przepraszam, słabo znam język belgijski.",0.0,
2954,2954,0,"@anonymized_account Are you still flying or only canceling flights? You are not airline, you are aircraft store.",1.0,
2955,2955,0,@anonymized_account Co roku przemycam. To mój świąteczny czelędż:),0.0,
2956,2956,0,@anonymized_account @anonymized_account Jak to jak? Jaki wyborca taki wybrany.,0.0,
2957,2957,0,@anonymized_account Kolejny wychowanek Jagi w Łodzi 😀,1.0,
2958,2958,0,Cały czas mam w głowie jego ostatnia wiadomość i nie potrafię zapomnieć,0.0,
2959,2959,0,"@anonymized_account Mów, że to sztuka nowoczesna, a jak się komuś nie podoba, to znaczy, że się nie zna.",1.0,
2960,2960,0,Polski pianista Szymon Nehring zdobył 1-szą nagrodę w Międzynarodowym Mistrzowskim Konkursie Pianistycznym Artura #Rubinsteina w Tel-Awiwie,0.0,
2961,2961,0,RT @anonymized_account Polski pianista Szymon Nehring zdobył 1-szą nagrodę w Międzynarodowym Mistrzowskim Konkursie Pianistycznym Artura #Rubin…,0.0,
2962,2962,0,Nie chce mi się iść na chodkiewicza trudno xd,0.0,
2963,2963,0,@anonymized_account @anonymized_account Spokojnie to ze go niema nieznaczy ze w 60 dniu znów coś będzie chciał ugrać. Zwykły laser,0.0,
2964,2964,0,"@anonymized_account - Normalny list?\n- Nie, zwariowany.",0.0,
2965,2965,1,"@anonymized_account #PiSkomuna - kurwa, zdzira!\nChciwie w kieszeń Ci spozira\nI wyciąga z niej dukaty. \nChce tu Moskwę mieć. Na raty",0.0,
2966,2966,0,"@anonymized_account Sama przyjemność, wyjdź w listopadzie w połowie 100",0.0,
2967,2967,0,"@anonymized_account Progres ma 1 trudny mecz, ale za to jest w bardzo słabej formie.",0.0,
2968,2968,0,@anonymized_account @anonymized_account A sfinansujecie je z tych 100 mln euro co daliście Czartoryskim i reszcie.,0.0,
2969,2969,0,Ciekawe w jaki sposób zdegradują kaprala Bolka. Może na elektryka? Ale on przecie nic nie umi i tylko by szkodził 🤔\n#ustawadegradacyjna,0.0,
2970,2970,0,RT @anonymized_account Ciekawe w jaki sposób zdegradują kaprala Bolka. Może na elektryka? Ale on przecie nic nie umi i tylko by szkodził 🤔\n#ustawade…,0.0,
2971,2971,0,@anonymized_account Czy to są te spotkania w ramach lgbt?😁,1.0,
2972,2972,0,@anonymized_account A w słowniku ludzi kulturalnych nie ma słów dostatecznie obelżywych żeby określić Elżbietę Morawską. Koniec cytatu.,0.0,
2973,2973,0,@anonymized_account Na twarzach obecnych widać zdecydowane zaangażowanie umysłowe z tematykę spotkania. 😂🤣😂😂🤣🤣,0.0,
2974,2974,0,@anonymized_account nie mam teraz czasu żeby oglądać stracone bramki i Ci wymieniać ale to nie chodzi tylko o derby @anonymized_account,0.0,
2975,2975,0,@anonymized_account mieliśmy tego przykład przy Cierzniaku,1.0,
2976,2976,0,"@anonymized_account @anonymized_account Nic nie bierze, tak ma. Na 100% wchodzi do klubu na sucho i bryka do rana",2.0,
2977,2977,0,@anonymized_account ale tu pewnie kwestie zdrowotne zadecydowały.,0.0,
2978,2978,0,"Nie mogę każdemu odpisywać, medytacja @anonymized_account @anonymized_account @anonymized_account",1.0,
2979,2979,0,@anonymized_account Taa.Przestakem go obserwować bo już nie mogłem czytać tego gówna które wypisuje.,0.0,
2980,2980,0,@anonymized_account @anonymized_account Jutro my z Serbia 3-2 wystarczy do przodu i z Włochami można przegrać do zera,1.0,
2981,2981,0,@anonymized_account Powiedz jak Ci się będą podobać następne odcinki 😂,0.0,
2982,2982,0,@anonymized_account @anonymized_account To jest bardzo dobre pytanie 😂,0.0,
2983,2983,0,"@anonymized_account 2 kg czereśni dziennie, pozdrawiam",1.0,
2984,2984,0,"Widzę, że protestujący w sejmie uderzają w coraz wyższe tony. Najpierw eutanazja, A teraz do gazu. A może po prostu do domu i do roboty.",0.0,
2985,2985,0,Serio Kszczot powiedział że piłka nożna jest banalna ? A bieg na 800 m jest jaki ?,0.0,
2986,2986,0,@anonymized_account Noo! Niezłe nogi!! Czekam na więcej😁😁😁😁. Pozdrawiam z rana😁😁,1.0,
2987,2987,0,Wyjechałem z   Polski pośrednio @anonymized_account @anonymized_account,1.0,
2988,2988,0,@anonymized_account Krystynę mi on przypomina ale trzeba mieć niepokoleji w głowie by się robić na Krystynę,0.0,
2989,2989,0,Kto chce ze mna popisać :(,0.0,
2990,2990,0,"@anonymized_account Co w tym czarnym kółku między herbem a \""S\"" miało być docelowo bo chyba to niewyszlo zabardzo",0.0,
2991,2991,0,Czemu jakieś randomowe osoby zapraszają mnie do znajomych na fejsie.... przecież ja ich w życiu na oczy nie widziałam,0.0,
2992,2992,0,"@anonymized_account Spoko ja do banki wyjeżdżam z wyrazami szacunku a ona mi odpisuje Pani z małej, żadnego podpisu nic xd",0.0,
2993,2993,0,"@anonymized_account @anonymized_account A co z 3,2 mln dzieci nie objętych 500+",1.0,
2994,2994,0,@anonymized_account @anonymized_account Co ty tam w tym Koźlu Kędzierzysz?,0.0,
2995,2995,0,@anonymized_account @anonymized_account Ale intuicja Pana nie zawiodła ostatecznie ;-),1.0,
2996,2996,0,@anonymized_account @anonymized_account @anonymized_account @anonymized_account Tak i Sebastian Mila do tego...,0.0,
2997,2997,0,"@anonymized_account A czasem nie został przynajmniej jeden z nich na połowie rywala, żeby Irlandczycy nie mogli wznowić? :P",0.0,
2998,2998,0,@anonymized_account Możecie pokazać plac z szerokiej perspektywy?,2.0,
2999,2999,0,@anonymized_account Gangsterka zastraszyła te wszystkie osoby,0.0,
3000,3000,0,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Wywiad tylko utwierdza w przekonaniu, że to kretyn.",1.0,
3001,3001,0,"\""Malowany ptak\"". Dawno nie czytałam czegoś z takim stężeniem okrucieństwa na 1000 znaków. \""Gra o tron\"" to przy tym przebieżka z procą. Brrr😧",1.0,
3002,3002,0,"Właśnie słyszę, że zmarła Kora",0.0,
3003,3003,0,@anonymized_account Jestem nudniejsza od Ciebie uwierz xd,1.0,
3004,3004,0,@anonymized_account Nie wkurwiaj się. Nie tylko Tobie.,0.0,
3005,3005,0,@anonymized_account @anonymized_account @anonymized_account Konkretnie! Jaką macie propozycję dla Tarnowa. Czekam na odpowiedź. Dzisiaj.,0.0,
3006,3006,0,"@anonymized_account Dziwne, że się nie nazywają \""głębokie gardło\"".",0.0,
3007,3007,0,@anonymized_account @anonymized_account Ten w ciemnych okularach i filcowym kapeluszu.,0.0,
3008,3008,0,Ale co to znaczy w kosmosie,1.0,
3009,3009,0,"Koniec, 1:1. Bartek bardzo spokojny i opanowany. Co miał i mógł wybronić, to wybronił, przy golu zupełnie bez szans. Kolejny dobry występ.",0.0,
3010,3010,0,@anonymized_account @anonymized_account Będzie wstęp dla kibiców ?,0.0,
3011,3011,0,@anonymized_account Hehehehehe. Na mnie też. Ależ to byłby widok!!!😁😁😁😁,1.0,
3012,3012,0,"@anonymized_account Czekaj, Leszczak, Stolarski i inni też w tym wieku trenowali z seniorami.",0.0,
3013,3013,1,"Jak się nazywa poseł, który bałamuci kobiety na miesiecznicach?\nChwaliPięta.",0.0,
3014,3014,1,"RT @anonymized_account Jak się nazywa poseł, który bałamuci kobiety na miesiecznicach?\nChwaliPięta.",0.0,
3015,3015,0,"Okrzyknięty przez kolegów z partii i sąsiada debilem,wmawia innym choroby psychiczne.#Woronicza17",1.0,
3016,3016,0,"RT @anonymized_account Okrzyknięty przez kolegów z partii i sąsiada debilem,wmawia innym choroby psychiczne.#Woronicza17",0.0,
3017,3017,0,"@anonymized_account @anonymized_account Ale czym macha jak odgdyzła? Oraz na gwózdek wystarczy, jak u Kłapouchego.",0.0,
3018,3018,0,"@anonymized_account Nie dość, że są nie śmieszni to co chwilę piszą jakie to radio zajebiste i zabawne.",0.0,
3019,3019,0,"@anonymized_account jak tylko będę w domu, bo za niedługo mam pociąg do domu dobrze?",0.0,
3020,3020,0,@anonymized_account wesoło to będzie jutro po meczu na Twoich urodzinach :D,1.0,
3021,3021,0,Zginanie  palców  u nóg leczy z choroby zwanej nacjonalizm,0.0,
3022,3022,0,@anonymized_account beze mnie :( ja w robocie :( @anonymized_account,0.0,
3023,3023,0,@anonymized_account czyli uważasz że Tuchel sam zrezygnował z Mchitarjana na rzecz Bendera ?,2.0,
3024,3024,1,"@anonymized_account @anonymized_account Ty sieroto po komunie, do niczego nie doszedłeś w swoim życiu i teraz żal dupę ściska.",0.0,
3025,3025,0,"Ogólnie to cała rejestracja poszła nie tak jak planowałam ale pozamieniałam co nieco, naprawiłam największe szkody i mogę żyć XD",0.0,
3026,3026,0,"Potrzebuje lepszego stalkera oś siebie, muszę znaleźć kogoś instagrama pls help me",1.0,
3027,3027,0,"@anonymized_account Cialem maly, wielki duchem jak prezes",0.0,
3028,3028,0,"@anonymized_account No tak właśnie mi się wydawało, ale widziałem tweeta, który sugerowałby co innego :)",2.0,
3029,3029,0,@anonymized_account @anonymized_account Czekam teraz na Twittera. Czas najwyższy.,2.0,
3030,3030,0,"@anonymized_account Stroje wieczorowe, więc ja w piżamie 😉",1.0,
3031,3031,0,@anonymized_account Bo generalnie tak się robi,1.0,
3032,3032,0,"@anonymized_account Czwartek, piatek, sobota, niedziela wolne od pracy",0.0,
3033,3033,0,"@anonymized_account @anonymized_account Lekarze nie leczą, sędziowie nie sądzą itp itd",0.0,
3034,3034,0,@anonymized_account @anonymized_account Może center nie będzie zły :P,0.0,
3035,3035,0,@anonymized_account @anonymized_account @anonymized_account Żubr od dłuższego czasu nie jest sponsorem Jagiellonii.,0.0,
3036,3036,0,@anonymized_account tam były chwilę wcześniej tulipany.,0.0,
3037,3037,0,"@anonymized_account Ta rozwalił,  to pozostałości po tej patologi PO",0.0,
3038,3038,0,"RT @anonymized_account @anonymized_account Ta rozwalił,  to pozostałości po tej patologi PO",0.0,
3039,3039,0,@anonymized_account przegonił tak wyraźnie jak Celtic swoich przeciwników w lidze szkockiej,0.0,
3040,3040,0,"@anonymized_account @anonymized_account Mi się właśnie wydaje, że skoro z Arką i Cork wszedł tylko z ławki, to teraz powinien zagrać od początku.",0.0,
3041,3041,0,"Powiedzmy, że amunicję oszczędzamy na Rio Ave... \u0026lt;śmiech przez łzy\u0026gt;",1.0,
3042,3042,0,@anonymized_account @anonymized_account @anonymized_account Kishna jest już w Lazio,1.0,
3043,3043,0,"@anonymized_account Jeśli chcesz to jasne, wyślę na dm",0.0,
3044,3044,0,"@anonymized_account Skoro to dla ekspertów, to Serbia juz się chyba zakwalifikowała, bo ma 10 zwycięstw 😛",0.0,
3045,3045,0,Ej ekspercie od frekwencji na Wiśle @anonymized_account czemu nie komentujesz frekwencji na Lechu ?,1.0,
3046,3046,0,@anonymized_account wiesz może dlaczego tak reagują kibice ?,1.0,
3047,3047,0,@anonymized_account Mówił ze nie lubi takiej muzyki XD,0.0,
3048,3048,0,"@anonymized_account A to ja nie wiem, mam ios i tam chyba nigdy nie było dymków",0.0,
3049,3049,0,P chciał mi załatwić prace im overwhelmed,0.0,
3050,3050,0,@anonymized_account @anonymized_account ludzie w skarbach kibica chcą jak najwięcej statystyk.A te teksty na kilkunastu puerwszych stronach można sobie darować,1.0,
3051,3051,0,"@anonymized_account widzę, że pewne tweety działają jak magnes 😉",1.0,
3052,3052,0,@anonymized_account Frankowski grał od kontuzji Świdra.,1.0,
3053,3053,0,"@anonymized_account Tak czy siak \"" niepoddawaj się...\"" ważne ze dotrzymales kroku żonie",0.0,
3054,3054,0,Koalicja zaatakowała reżim Asada. Przedtem uprzedziła o tym Rosję.Rosja uprzedziła Syrię.Syria ewakuowała swoje fabryki.,1.0,
3055,3055,0,@anonymized_account myślałem że wiesz skoro napisałeś że cała Wisła :),0.0,
3056,3056,0,@anonymized_account Tu się zgadzam.Fajnie że próbuje.Może gdzieś mu się uda coś fajnego znaleźć ale na pewno nie w takich klubach :),0.0,
3057,3057,0,mam sliczne imiona dla swoich dzieci ale nie mam dzieci,1.0,
3058,3058,0,RT @anonymized_account mam sliczne imiona dla swoich dzieci ale nie mam dzieci,0.0,
